Source: ,"L’agence nationale de la statistique et de la démographie (ANSD), 2024"
Sex offenders Senegal 2017-2023,
This dataset contains information on the number of sex offenders (inmates) throughout Senegal.,
,
Year,No. of Sex Offenders
2017,759
2018,655
2019,759
2020,515
2021,747
2022,603
2023,440
