Source: ,"Institut Panos Afrique de l'Ouest (IPAO), 2020"
,
"This dataset contains information on the Percentage of Women Interviewees in the media in Mali, Niger, Senegal and Côte d'Ivoire in 2020.",
,
Country,Percentage of Women Interviewees
Mali,9
Niger,9
Senegal,9
Côte d'Ivoire,23
